race,stench,sound,heat,intelligence,height,weight,strength,alignment,flight,bribe
lizard,19,17,-20,21,218,108,779,neutral,0,
wingedrat,23,16,24,12,146,220,1041,evil,1,
orc,55,29,7,8,339,338,2301,evil,0,
orc,43,26,8,10,314,308,2084,evil,0,
lizard,23,24,-17,22,237,151,879,evil,0,
human,7,13,13,28,228,110,323,neutral,0,143.0
wingedrat,19,13,24,7,147,233,1076,evil,1,
halfling,16,12,16,19,117,113,171,good,0,
lizard,16,22,-28,29,212,132,790,neutral,0,
orc,36,26,13,5,338,323,2217,evil,0,
lizard,17,20,-16,21,222,135,820,neutral,0,
halfling,9,11,14,26,122,122,183,good,0,
halfling,13,6,15,24,113,113,169,good,0,
halfling,20,7,14,26,120,65,125,good,0,
wingedrat,26,15,22,9,171,190,933,evil,1,
wingedrat,29,22,19,8,144,217,950,evil,1,
orc,45,28,14,12,330,368,2461,evil,0,
human,7,14,12,39,242,100,321,neutral,0,159.0
wingedrat,30,14,30,13,137,237,1066,evil,1,
orc,39,19,11,9,318,352,2234,evil,0,
halfling,11,12,14,27,110,102,157,good,0,
wingedrat,29,15,21,12,147,194,941,evil,1,
human,15,12,13,30,221,103,333,neutral,0,140.0
human,13,11,10,30,226,100,311,neutral,0,141.0
human,16,16,15,39,231,105,337,neutral,0,154.0
human,17,10,14,36,204,107,315,neutral,0,150.0
lizard,20,24,-14,23,213,129,831,neutral,0,
human,12,13,13,33,211,111,322,neutral,0,148.0
human,15,13,13,31,236,96,311,neutral,0,141.0
wingedrat,28,16,18,7,159,245,1134,evil,1,
wingedrat,32,13,17,16,156,234,1077,evil,1,
lizard,19,19,-20,24,214,116,799,neutral,0,
orc,45,32,15,4,335,344,2244,evil,0,
human,16,12,12,35,222,92,311,neutral,0,150.0
halfling,11,13,18,21,140,124,194,good,0,
wingedrat,23,18,21,9,164,187,927,evil,1,
human,15,16,16,36,222,109,334,neutral,0,151.0
halfling,18,11,11,28,124,125,187,good,0,
wingedrat,29,17,31,12,154,218,1062,evil,1,
halfling,15,12,15,27,139,88,157,good,0,
wingedrat,27,17,32,10,157,206,975,evil,1,
halfling,17,13,9,28,131,96,161,good,0,
halfling,12,10,15,28,132,98,164,good,0,
orc,45,35,9,7,319,315,2211,evil,0,
orc,35,22,10,8,348,331,2356,evil,0,
orc,19,26,13,8,303,318,2034,evil,0,
halfling,16,9,14,26,107,111,164,good,0,
halfling,17,6,15,31,147,120,193,good,0,
human,12,13,13,28,203,109,313,neutral,0,140.0
lizard,17,18,-20,24,227,124,857,neutral,0,
orc,34,23,9,13,359,357,2469,evil,0,
human,6,15,13,38,235,97,310,neutral,0,154.0
human,11,10,15,24,207,122,332,neutral,0,132.0
orc,56,34,5,8,333,354,2303,evil,0,
lizard,20,21,-19,19,206,110,706,evil,0,
halfling,17,8,8,26,125,88,150,good,0,
halfling,10,16,7,26,119,126,185,good,0,
human,15,13,9,23,234,91,316,neutral,0,137.0
halfling,20,14,11,21,128,87,151,good,0,
human,12,16,15,32,215,114,320,neutral,0,144.0
orc,37,24,13,12,349,337,2286,evil,0,
wingedrat,32,15,21,12,168,159,870,evil,1,
halfling,19,11,10,26,125,102,164,good,0,
orc,41,21,15,1,330,328,2380,evil,0,
lizard,22,24,-7,18,215,146,870,evil,0,
lizard,20,25,-10,20,244,148,929,neutral,0,
lizard,21,16,-14,24,227,113,783,neutral,0,
orc,40,24,11,5,325,308,2136,evil,0,
halfling,17,14,8,12,116,114,172,good,0,
human,8,12,8,33,220,119,350,neutral,0,147.0
orc,48,25,9,7,287,315,2140,evil,0,
halfling,18,7,6,28,111,103,158,good,0,
lizard,30,28,-20,24,220,108,737,evil,0,
human,16,11,12,37,236,104,338,neutral,0,150.0
orc,37,34,9,7,350,299,2121,evil,0,
wingedrat,16,17,27,12,162,206,1003,evil,1,
halfling,14,2,6,16,124,93,155,good,0,
human,14,14,17,33,244,101,343,neutral,0,147.0
wingedrat,27,15,16,8,149,189,934,evil,1,
wingedrat,30,15,18,7,136,180,900,evil,1,
wingedrat,29,13,25,9,155,202,973,evil,1,
orc,57,32,7,8,354,320,2231,evil,0,
orc,45,24,7,10,344,288,1952,evil,0,
orc,59,23,12,6,387,355,2421,evil,0,
halfling,12,14,12,24,141,79,149,good,0,
halfling,8,10,12,18,123,118,179,good,0,
orc,36,15,11,8,318,332,2154,evil,0,
wingedrat,27,15,28,9,173,184,975,evil,1,
orc,50,23,14,12,356,345,2259,evil,0,
halfling,14,5,14,16,114,141,198,good,0,
wingedrat,16,13,23,12,164,203,1035,evil,1,
wingedrat,29,12,15,15,167,183,863,evil,1,
halfling,7,5,10,22,122,131,192,good,0,
wingedrat,24,12,21,12,173,183,963,evil,1,
lizard,21,17,-8,16,222,126,846,evil,0,
orc,57,26,11,7,336,326,2184,evil,0,
wingedrat,25,17,24,11,144,182,924,evil,1,
lizard,22,15,-21,25,220,133,847,neutral,0,
human,12,9,15,38,211,107,322,neutral,0,152.0
lizard,24,15,-9,28,222,134,889,neutral,0,
halfling,17,8,14,26,124,111,173,good,0,
human,14,6,10,39,224,104,321,neutral,0,150.0
orc,48,26,12,16,349,280,2153,evil,0,
halfling,10,12,15,25,124,101,163,good,0,
lizard,26,18,-14,19,231,127,838,evil,0,
orc,50,28,12,6,375,297,2193,evil,0,
orc,45,28,14,5,345,347,2209,evil,0,
orc,51,28,12,11,354,354,2392,evil,0,
lizard,22,18,-13,21,221,147,903,evil,0,
orc,53,23,12,13,357,282,2133,evil,0,
halfling,7,5,9,20,138,100,169,good,0,
orc,45,28,4,11,327,316,2108,evil,0,
human,15,12,10,27,213,108,337,neutral,0,135.0
lizard,21,15,-19,24,221,130,856,neutral,0,
human,16,16,11,25,214,100,322,neutral,0,135.0
human,6,11,12,39,243,99,344,neutral,0,155.0
human,13,15,8,39,231,103,341,neutral,0,153.0
wingedrat,28,15,20,15,140,197,906,evil,1,
lizard,20,25,-24,23,226,116,788,neutral,0,
lizard,24,21,-20,23,223,147,871,evil,0,
lizard,24,22,-24,19,218,109,727,evil,0,
wingedrat,22,11,24,14,161,182,936,evil,1,
human,12,10,6,30,195,116,331,neutral,0,137.0
orc,38,28,13,3,321,322,2123,evil,0,
wingedrat,30,10,22,13,162,188,939,evil,1,
lizard,25,19,-15,21,213,135,899,evil,0,
wingedrat,26,18,16,14,170,209,995,evil,1,
orc,45,29,10,13,311,339,2261,evil,0,
orc,48,30,10,12,345,368,2462,evil,0,
orc,35,28,12,8,341,340,2364,evil,0,
orc,44,19,12,12,338,317,2089,evil,0,
orc,32,23,10,12,339,367,2436,evil,0,
human,16,17,9,32,204,101,307,neutral,0,144.0
orc,54,28,8,14,323,312,2178,evil,0,
wingedrat,27,19,22,12,145,216,987,evil,1,
orc,52,23,7,8,352,325,2360,evil,0,
orc,41,24,13,9,339,313,2111,evil,0,
lizard,18,27,-13,19,229,125,808,neutral,0,
wingedrat,27,10,22,14,139,192,899,evil,1,
lizard,22,23,-24,19,217,136,847,evil,0,
orc,52,28,13,2,323,322,2155,evil,0,
orc,55,28,9,14,327,358,2376,evil,0,
halfling,12,11,13,31,132,108,174,good,0,
human,8,15,11,31,202,101,295,neutral,0,146.0
wingedrat,29,20,20,15,147,191,906,evil,1,
lizard,24,18,-16,30,228,107,754,neutral,0,
halfling,14,9,11,25,122,117,178,good,0,
orc,50,28,9,4,355,310,2127,evil,0,
halfling,14,10,12,19,120,109,169,good,0,
orc,42,29,12,10,337,331,2237,evil,0,
human,17,6,11,32,231,114,343,neutral,0,146.0
human,12,10,6,37,210,104,301,neutral,0,151.0
halfling,18,14,9,26,115,98,155,good,0,
lizard,22,21,-16,29,229,130,877,neutral,0,
lizard,27,18,-24,23,222,135,934,evil,0,
lizard,23,21,-24,21,224,129,835,evil,0,
orc,33,31,5,12,369,331,2194,evil,0,
wingedrat,32,19,29,13,149,238,1068,evil,1,
lizard,19,21,-20,28,208,116,772,neutral,0,
wingedrat,31,16,21,13,153,184,877,evil,1,
wingedrat,22,17,22,14,162,211,1044,evil,1,
orc,41,28,13,5,370,294,2218,evil,0,
orc,51,31,6,4,334,362,2321,evil,0,
human,10,12,14,36,215,105,323,neutral,0,154.0
halfling,10,12,10,22,127,104,167,good,0,
lizard,21,20,-24,23,215,133,806,neutral,0,
orc,28,30,14,7,350,381,2371,evil,0,
orc,47,20,14,10,307,327,2213,evil,0,
human,6,13,12,35,218,109,314,neutral,0,149.0
halfling,16,7,16,31,116,106,164,good,0,
orc,53,16,8,9,342,338,2309,evil,0,
lizard,23,26,-15,28,233,133,818,neutral,0,
wingedrat,22,15,23,13,158,189,963,evil,1,
lizard,26,29,-21,21,220,127,814,evil,0,
orc,41,33,9,8,297,336,2209,evil,0,
halfling,19,13,16,31,130,96,161,good,0,
wingedrat,29,8,23,17,156,217,1103,evil,1,
lizard,21,20,-27,27,212,118,782,neutral,0,
human,18,10,10,37,230,109,319,neutral,0,149.0
lizard,24,17,-19,20,231,137,895,evil,0,
orc,44,31,8,11,341,337,2370,evil,0,
halfling,17,9,12,23,113,89,145,good,0,
halfling,16,9,12,26,127,105,168,good,0,
wingedrat,32,16,22,8,152,235,1085,evil,1,
human,12,15,12,26,223,101,319,neutral,0,143.0
wingedrat,29,14,17,15,163,229,1110,evil,1,
orc,44,17,11,2,337,322,2193,evil,0,
wingedrat,30,19,18,12,159,177,824,evil,1,
wingedrat,22,17,20,13,144,211,1011,evil,1,
wingedrat,17,20,21,13,154,180,942,evil,1,
halfling,16,7,16,20,142,103,174,good,0,
lizard,24,24,-17,22,228,121,844,evil,0,
orc,40,30,4,11,361,264,1964,evil,0,
human,9,12,14,30,238,91,316,neutral,0,143.0
human,16,18,16,31,227,99,313,neutral,0,148.0
orc,48,27,10,13,348,363,2446,evil,0,
lizard,22,24,-23,21,212,135,831,evil,0,
wingedrat,33,8,28,14,155,231,1060,evil,1,
halfling,18,9,14,20,126,98,161,good,0,
human,18,13,10,26,207,98,290,neutral,0,136.0
halfling,10,13,12,30,122,108,169,good,0,
halfling,20,13,13,13,143,112,183,good,0,
lizard,19,19,-16,23,221,154,939,neutral,0,
lizard,25,18,-9,24,211,124,800,evil,0,
orc,40,33,10,9,346,349,2403,evil,0,
wingedrat,30,15,24,16,174,218,1087,evil,1,
halfling,15,11,9,21,140,120,190,good,0,
wingedrat,31,13,22,14,163,227,1096,evil,1,
human,14,13,13,38,207,108,313,neutral,0,153.0
wingedrat,32,9,14,13,145,210,932,evil,1,
wingedrat,28,13,16,15,142,197,897,evil,1,
human,11,13,16,34,235,102,334,neutral,0,145.0
wingedrat,18,22,14,10,160,194,975,evil,1,
human,13,8,13,36,235,104,341,neutral,0,147.0
human,12,15,9,29,221,114,333,neutral,0,142.0
wingedrat,33,15,21,13,158,181,921,evil,1,
lizard,21,16,-14,21,208,128,843,neutral,0,
human,13,14,8,34,222,103,321,neutral,0,148.0
halfling,14,8,11,26,130,88,153,good,0,
lizard,17,20,-21,26,236,127,815,neutral,0,
lizard,24,20,-14,23,235,150,938,evil,0,
lizard,31,21,-17,14,211,118,762,evil,0,
wingedrat,25,7,22,15,178,194,966,evil,1,
lizard,21,14,-19,24,223,132,888,neutral,0,
halfling,21,11,15,21,119,113,172,good,0,
orc,55,29,11,7,339,324,2272,evil,0,
halfling,18,12,17,28,122,124,185,good,0,
halfling,11,8,14,20,112,108,164,good,0,
halfling,19,6,9,25,130,112,177,good,0,
human,14,13,11,25,208,89,292,neutral,0,137.0
lizard,19,23,-11,14,225,128,849,evil,0,
wingedrat,30,20,31,16,163,196,1023,evil,1,
human,7,12,18,34,236,96,322,neutral,0,147.0
lizard,21,21,-16,23,211,134,812,neutral,0,
lizard,19,16,-19,20,237,140,883,neutral,0,
lizard,23,25,-15,17,225,133,929,evil,0,
wingedrat,34,19,24,18,157,248,1174,evil,1,
human,13,10,13,34,227,106,318,neutral,0,150.0
wingedrat,26,13,22,9,169,198,940,evil,1,
orc,43,21,14,1,361,300,2028,evil,0,
human,5,16,12,34,208,94,290,neutral,0,154.0
human,16,14,8,32,225,100,309,neutral,0,144.0
human,14,7,15,36,212,105,315,neutral,0,148.0
halfling,17,7,11,17,122,107,168,good,0,
wingedrat,24,13,18,14,180,187,1008,evil,1,
human,13,9,15,29,210,95,286,neutral,0,138.0
halfling,8,9,15,13,137,119,187,good,0,
orc,40,28,15,13,304,309,2031,evil,0,
halfling,17,6,14,18,133,114,180,good,0,
wingedrat,19,15,25,11,165,184,937,evil,1,
orc,40,36,8,6,351,359,2482,evil,0,
human,12,14,11,38,220,110,342,neutral,0,155.0
wingedrat,25,17,30,10,161,227,1120,evil,1,
lizard,24,20,-24,21,217,130,849,evil,0,
wingedrat,23,12,27,14,157,211,981,evil,1,
wingedrat,19,9,24,15,172,207,1027,evil,1,
lizard,22,20,-21,15,239,123,852,evil,0,
lizard,18,20,-20,22,219,139,871,neutral,0,
human,8,13,17,28,225,110,339,neutral,0,138.0
wingedrat,31,17,17,14,145,197,948,evil,1,
lizard,27,24,-18,23,219,120,817,evil,0,
orc,56,25,12,8,327,323,2155,evil,0,
lizard,23,20,-10,22,208,155,883,evil,0,
wingedrat,22,15,30,12,145,170,785,evil,1,
wingedrat,23,14,27,12,169,225,1093,evil,1,
halfling,13,11,16,23,127,100,163,good,0,
wingedrat,23,14,21,14,157,249,1086,evil,1,
human,8,9,14,32,219,93,305,neutral,0,145.0
wingedrat,29,14,17,9,142,195,895,evil,1,
orc,44,31,14,7,349,349,2368,evil,0,
orc,42,28,8,3,327,321,2134,evil,0,
wingedrat,36,18,23,16,160,207,1017,evil,1,
human,12,8,12,47,204,92,294,neutral,0,163.0
halfling,7,12,14,22,132,103,169,good,0,
human,13,14,16,42,211,108,331,neutral,0,154.0
wingedrat,28,18,23,17,152,217,992,evil,1,
orc,41,28,10,6,342,289,2097,evil,0,
orc,64,30,12,11,338,303,2182,evil,0,
wingedrat,26,19,19,12,156,153,827,evil,1,
wingedrat,28,17,25,14,163,207,1019,evil,1,
lizard,16,22,-22,32,223,120,800,neutral,0,
orc,41,23,6,10,331,344,2287,evil,0,
human,12,6,14,26,228,102,337,neutral,0,137.0
lizard,24,22,-14,23,221,119,790,evil,0,
wingedrat,24,12,25,14,169,192,1008,evil,1,
orc,48,27,12,8,317,356,2268,evil,0,
wingedrat,23,10,31,14,172,194,1030,evil,1,
wingedrat,30,17,22,15,143,205,925,evil,1,
orc,47,19,10,13,307,340,2267,evil,0,
orc,43,26,12,8,347,349,2349,evil,0,
orc,44,26,11,8,322,308,2115,evil,0,
orc,31,32,15,6,370,348,2376,evil,0,
wingedrat,32,12,26,8,179,207,1071,evil,1,
lizard,17,25,-18,16,214,133,905,evil,0,
lizard,20,17,-22,20,236,129,893,neutral,0,
lizard,24,25,-24,20,225,129,869,evil,0,
halfling,6,12,15,22,153,112,188,good,0,
wingedrat,17,17,18,7,150,200,1011,evil,1,
orc,41,32,11,12,338,328,2292,evil,0,
orc,58,27,12,7,380,315,2297,evil,0,
halfling,12,6,6,27,130,111,176,good,0,
orc,44,23,5,12,346,333,2289,evil,0,
human,16,15,15,33,218,100,325,neutral,0,147.0
halfling,18,13,15,25,137,108,176,good,0,
lizard,20,24,-11,33,212,141,847,neutral,0,
orc,50,25,5,7,344,305,2084,evil,0,
orc,55,23,10,9,335,360,2322,evil,0,
human,5,11,13,41,203,89,295,neutral,0,160.0
orc,55,23,10,13,345,313,2236,evil,0,
halfling,13,12,12,22,138,108,177,good,0,
human,13,7,17,27,220,101,310,neutral,0,140.0
human,10,9,14,43,233,99,325,neutral,0,159.0
halfling,19,8,8,28,122,125,186,good,0,
wingedrat,22,15,23,9,157,207,1031,evil,1,
lizard,25,21,-22,20,234,130,899,evil,0,
orc,43,32,5,10,326,324,2214,evil,0,
orc,41,22,11,16,371,358,2343,evil,0,
wingedrat,28,17,13,12,158,213,1030,evil,1,
halfling,17,11,9,16,122,148,209,good,0,
orc,43,30,8,9,317,319,2107,evil,0,
orc,53,31,8,4,344,352,2368,evil,0,
human,13,16,13,43,216,96,309,neutral,0,162.0
human,17,13,11,42,218,115,325,neutral,0,156.0
halfling,13,3,14,24,141,112,182,good,0,
orc,43,21,8,-2,348,317,2161,evil,0,
halfling,13,8,13,27,133,126,192,good,0,
human,13,8,8,30,226,115,347,neutral,0,140.0
lizard,21,23,-22,24,213,131,881,neutral,0,
halfling,14,14,12,17,121,127,187,good,0,
halfling,12,10,14,19,154,97,174,good,0,
lizard,19,22,-14,22,198,113,726,neutral,0,
wingedrat,32,18,20,15,164,202,968,evil,1,
human,13,11,15,30,249,114,329,neutral,0,141.0
wingedrat,30,17,25,10,157,202,969,evil,1,
halfling,12,8,11,12,116,90,148,good,0,
human,9,8,8,34,214,112,332,neutral,0,147.0
human,6,7,17,29,227,108,329,neutral,0,141.0
orc,39,22,11,7,291,343,2185,evil,0,
human,12,15,12,39,208,104,315,neutral,0,154.0
human,16,11,12,34,210,103,312,neutral,0,148.0
human,7,15,13,33,227,102,320,neutral,0,148.0
orc,50,30,10,4,367,310,2177,evil,0,
lizard,22,22,-10,26,223,125,885,neutral,0,
lizard,22,16,-28,25,219,132,820,neutral,0,
orc,41,21,10,4,326,309,2131,evil,0,
lizard,20,16,-19,20,217,141,859,neutral,0,
human,11,11,10,25,231,102,342,neutral,0,139.0
human,6,14,14,33,200,113,320,neutral,0,150.0
halfling,15,10,11,18,116,93,151,good,0,
orc,56,30,9,9,346,310,2180,evil,0,
halfling,10,10,12,24,120,124,184,good,0,
wingedrat,25,17,25,18,168,216,1073,evil,1,
orc,52,30,7,10,324,326,2267,evil,0,
lizard,16,13,-9,32,219,123,815,neutral,0,
lizard,25,22,-18,24,230,136,907,evil,0,
orc,38,29,2,9,352,294,2040,evil,0,
orc,42,21,14,11,332,321,2187,evil,0,
orc,62,31,8,11,322,317,2026,evil,0,
halfling,14,13,15,27,118,98,157,good,0,
lizard,21,21,-18,24,218,137,877,neutral,0,
orc,45,26,14,7,337,312,2180,evil,0,
orc,31,28,10,2,342,321,2224,evil,0,
orc,44,20,13,10,311,346,2231,evil,0,
halfling,8,8,11,21,120,80,140,good,0,
lizard,23,17,-19,32,208,140,855,neutral,0,
halfling,9,9,10,27,128,95,159,good,0,
lizard,22,18,-22,22,231,113,778,neutral,0,
human,6,7,11,29,209,81,284,neutral,0,142.0
human,11,14,12,32,208,104,312,neutral,0,145.0
human,7,15,10,36,222,86,287,neutral,0,155.0
halfling,15,12,14,18,137,126,194,good,0,
lizard,25,19,-12,24,218,132,854,evil,0,
lizard,28,23,-19,24,237,151,902,evil,0,
wingedrat,23,14,25,16,163,190,937,evil,1,
human,13,17,12,39,211,105,317,neutral,0,156.0
human,10,9,16,27,210,99,302,neutral,0,136.0
wingedrat,16,13,25,13,163,234,1097,evil,1,
human,9,12,13,34,209,112,318,neutral,0,149.0
human,9,15,14,36,233,99,320,neutral,0,153.0
human,7,10,11,38,234,123,352,neutral,0,154.0
lizard,20,19,-23,19,215,126,862,evil,0,
halfling,16,9,16,20,124,105,167,good,0,
human,9,14,8,44,216,109,313,neutral,0,159.0
halfling,19,5,16,27,104,83,135,good,0,
lizard,22,15,-17,14,224,138,809,evil,0,
orc,55,22,8,11,329,344,2264,evil,0,
lizard,18,23,-30,22,220,130,845,neutral,0,
human,16,12,12,43,218,107,331,neutral,0,161.0
wingedrat,23,16,20,7,163,165,819,evil,1,
halfling,17,8,13,24,153,101,177,good,0,
lizard,25,17,-13,19,218,123,823,evil,0,
lizard,22,26,-20,23,216,119,786,neutral,0,
lizard,16,20,-24,29,221,126,808,neutral,0,
halfling,17,7,10,27,148,102,176,good,0,
orc,46,32,10,11,363,331,2397,evil,0,
halfling,10,15,13,20,140,122,192,good,0,
lizard,23,17,-24,24,226,151,871,neutral,0,
halfling,10,7,15,25,107,90,143,good,0,
wingedrat,28,9,23,17,173,229,1117,evil,1,
halfling,14,12,14,21,140,96,166,good,0,
human,10,12,13,36,217,93,301,neutral,0,150.0
wingedrat,31,18,26,13,152,212,938,evil,1,
human,7,16,12,38,202,105,307,neutral,0,156.0
orc,33,27,13,4,346,339,2260,evil,0,
lizard,24,14,-19,24,225,127,873,neutral,0,
human,12,10,9,32,197,95,305,neutral,0,144.0
orc,31,21,14,9,347,290,2045,evil,0,
human,12,14,9,43,226,93,312,neutral,0,160.0
lizard,23,17,-20,22,216,147,894,evil,0,
halfling,19,14,15,24,128,120,184,good,0,
halfling,15,12,9,24,131,93,158,good,0,
lizard,22,16,-10,18,222,112,749,evil,0,
halfling,19,12,9,25,143,123,194,good,0,
orc,46,34,7,11,320,359,2276,evil,0,
orc,48,18,11,4,347,317,2246,evil,0,
human,15,8,12,29,220,96,309,neutral,0,136.0
human,12,16,18,34,226,117,337,neutral,0,150.0
human,16,15,13,35,219,106,327,neutral,0,147.0
orc,53,18,7,2,352,310,2154,evil,0,
wingedrat,23,19,24,12,147,181,878,evil,1,
human,14,14,10,35,223,102,317,neutral,0,150.0
halfling,15,9,10,25,111,140,195,good,0,
lizard,26,24,-18,20,203,134,804,evil,0,
lizard,23,16,-15,16,221,137,871,evil,0,
wingedrat,32,13,16,12,159,206,1006,evil,1,
lizard,19,19,-13,27,219,109,770,neutral,0,
orc,42,33,10,11,362,333,2309,evil,0,
halfling,14,6,14,23,115,103,160,good,0,
orc,49,25,11,14,340,287,2109,evil,0,
wingedrat,31,9,29,7,142,197,920,evil,1,
lizard,22,19,-11,27,212,130,827,neutral,0,
wingedrat,25,19,31,15,122,189,875,evil,1,
orc,50,32,7,10,320,269,1960,evil,0,
lizard,14,22,-13,24,207,132,865,neutral,0,
orc,37,20,6,7,348,327,2309,evil,0,
wingedrat,36,13,27,13,178,187,968,evil,1,
orc,64,28,5,6,343,309,2197,evil,0,
lizard,20,14,-17,27,224,114,806,neutral,0,
wingedrat,25,13,24,14,156,172,919,evil,1,
lizard,25,11,-13,24,221,155,913,evil,0,
orc,57,31,11,2,340,355,2392,evil,0,
lizard,16,14,-24,25,227,114,797,neutral,0,
halfling,12,14,14,25,122,117,178,good,0,
human,10,15,14,42,236,104,333,neutral,0,164.0
wingedrat,25,17,16,12,176,185,966,evil,1,
human,10,14,10,34,212,116,338,neutral,0,149.0
halfling,13,12,13,23,154,94,171,good,0,
human,5,16,11,29,225,119,356,neutral,0,145.0
human,12,10,15,30,223,97,321,neutral,0,143.0
human,12,18,14,40,218,86,286,neutral,0,153.0
human,12,14,15,31,218,96,306,neutral,0,147.0
lizard,19,16,-17,14,239,118,853,evil,0,
human,8,7,14,31,217,95,307,neutral,0,145.0
wingedrat,31,13,28,9,149,196,985,evil,1,
halfling,14,4,13,30,106,77,130,good,0,
wingedrat,27,16,22,16,168,184,933,evil,1,
wingedrat,30,13,29,12,153,210,996,evil,1,
lizard,17,23,-16,19,230,119,839,neutral,0,
halfling,11,7,12,18,144,137,209,good,0,
human,16,11,9,26,232,96,317,neutral,0,135.0
human,11,15,13,25,240,109,348,neutral,0,136.0
halfling,16,11,10,25,124,109,171,good,0,
wingedrat,30,16,26,14,134,233,1077,evil,1,
human,11,11,10,36,224,106,325,neutral,0,151.0
halfling,17,7,10,28,124,85,147,good,0,
wingedrat,22,19,26,12,159,206,1027,evil,1,
halfling,16,10,14,24,123,96,157,good,0,
halfling,12,12,15,24,133,58,124,good,0,
halfling,19,12,10,20,113,112,168,good,0,
halfling,11,8,10,32,135,134,201,good,0,
human,14,13,10,28,236,119,350,neutral,0,138.0
lizard,27,17,-14,24,218,123,809,evil,0,
lizard,20,22,-19,25,198,137,830,neutral,0,
halfling,15,9,12,19,103,83,134,good,0,
lizard,17,19,-22,26,219,124,853,neutral,0,
halfling,13,14,14,22,143,128,199,good,0,
halfling,17,5,15,28,117,118,176,good,0,
orc,35,31,11,11,335,333,2322,evil,0,
lizard,24,18,-20,27,223,126,868,neutral,0,
human,12,10,9,35,215,98,314,neutral,0,149.0
halfling,17,7,11,27,112,142,198,good,0,
halfling,10,13,12,26,139,116,185,good,0,
orc,42,25,10,13,335,327,2258,evil,0,
wingedrat,22,17,25,10,152,174,854,evil,1,
lizard,24,22,-14,27,217,133,828,neutral,0,
orc,48,26,15,9,345,369,2359,evil,0,
human,15,14,11,38,218,112,327,neutral,0,152.0
lizard,15,18,-21,22,218,135,828,neutral,0,
human,9,14,10,31,239,110,345,neutral,0,143.0
lizard,22,17,-18,23,229,125,809,neutral,0,
lizard,28,19,-28,25,230,121,850,evil,0,
human,16,18,16,28,236,115,353,neutral,0,143.0
wingedrat,29,11,23,13,155,185,889,evil,1,
halfling,17,6,16,27,129,96,160,good,0,
lizard,16,18,-19,18,226,116,763,neutral,0,
orc,59,27,6,6,334,298,2132,evil,0,
lizard,21,19,-24,24,210,124,801,neutral,0,
human,16,10,13,29,224,82,295,neutral,0,139.0
wingedrat,32,9,27,14,169,221,993,evil,1,
human,13,10,13,25,203,110,313,neutral,0,136.0
halfling,10,15,11,18,120,95,155,good,0,
lizard,24,23,-26,23,216,117,757,evil,0,
halfling,11,11,14,25,151,89,164,good,0,
orc,52,26,10,9,342,343,2312,evil,0,
human,11,13,14,33,237,114,357,neutral,0,148.0
halfling,20,12,10,27,117,84,142,good,0,
human,15,15,6,31,236,102,327,neutral,0,145.0
wingedrat,20,9,25,17,142,245,1105,evil,1,
wingedrat,29,16,25,13,153,191,923,evil,1,
halfling,14,10,11,19,92,96,142,good,0,
wingedrat,23,11,21,7,172,175,922,evil,1,
wingedrat,27,14,15,12,154,205,961,evil,1,
lizard,27,21,-25,25,218,115,773,evil,0,
orc,42,27,5,7,344,308,2231,evil,0,
lizard,24,20,-23,22,224,111,747,evil,0,
wingedrat,25,21,20,5,171,206,1002,evil,1,
orc,36,25,7,9,345,298,2204,evil,0,
wingedrat,25,14,20,10,158,204,990,evil,1,
orc,45,31,14,4,332,350,2348,evil,0,
orc,45,27,13,6,335,319,2125,evil,0,
wingedrat,29,17,20,14,164,233,1086,evil,1,
human,16,13,13,33,237,98,315,neutral,0,144.0
wingedrat,27,9,20,16,139,224,1046,evil,1,
lizard,26,22,-14,22,245,133,937,evil,0,
wingedrat,31,12,19,11,156,205,958,evil,1,
wingedrat,28,8,21,12,162,236,1086,evil,1,
human,11,13,10,35,214,98,312,neutral,0,150.0
orc,41,36,11,1,345,331,2195,evil,0,
human,13,16,17,43,231,111,337,neutral,0,159.0
lizard,31,23,-23,22,197,113,751,evil,0,
wingedrat,24,16,20,15,175,230,1132,evil,1,
halfling,11,9,13,18,117,125,183,good,0,
human,11,9,14,42,211,93,300,neutral,0,157.0
orc,42,23,6,14,344,351,2276,evil,0,
halfling,15,5,11,20,138,107,176,good,0,
halfling,15,11,13,20,120,86,146,good,0,
orc,53,27,8,11,323,307,2100,evil,0,
halfling,19,12,9,24,127,113,176,good,0,
lizard,20,23,-22,20,215,113,771,neutral,0,
halfling,11,9,9,27,135,140,207,good,0,
wingedrat,26,7,22,12,169,220,1033,evil,1,
human,14,15,14,38,201,112,315,neutral,0,155.0
lizard,24,22,-15,24,221,135,864,neutral,0,
human,14,8,12,25,219,107,331,neutral,0,135.0
